chr,pos,marker
10,19017.7376,h2tg000010l_17159410
10,19028.00679,h2tg000010l_17170629
10,19028.01107,h2tg000010l_17170635
10,19028.01107,h2tg000010l_17170637
10,19028.01108,h2tg000010l_17170643
10,19030.12016,h2tg000010l_17170832
10,19034.56894,h2tg000010l_17174674
10,19045.44063,h2tg000010l_17176201
10,19045.44577,h2tg000010l_17176246
10,19046.03058,h2tg000010l_17176407
10,19056.5267,h2tg000010l_17178650
10,19068.52592,h2tg000010l_17178818
10,19092.43548,h2tg000010l_17186040
10,19092.43625,h2tg000010l_17186166
10,19093.97187,h2tg000010l_17186210
10,19100.60205,h2tg000010l_17186271
10,19101.27199,h2tg000010l_17186374
10,19117.6287,h2tg000010l_17188110
10,19117.62871,h2tg000010l_17188122
10,19117.62873,h2tg000010l_17188131
10,19124.78565,h2tg000010l_17192801
10,19133.11901,h2tg000010l_17194360
10,19140.50826,h2tg000010l_17229635
10,19140.50925,h2tg000010l_17229647
10,19140.50925,h2tg000010l_17229648
10,19140.50925,h2tg000010l_17229652
10,19142.14183,h2tg000010l_17253796
10,19144.2475,h2tg000010l_17270906
10,19144.65567,h2tg000010l_17280136
10,19144.65624,h2tg000010l_17280149
10,19144.65633,h2tg000010l_17280151
10,19145.47113,h2tg000010l_17298423
10,19150.29672,h2tg000010l_17320525
10,19150.29673,h2tg000010l_17320558
10,19150.5406,h2tg000010l_17320718
10,19162.95327,h2tg000010l_17320764
10,19162.9616,h2tg000010l_17320896
10,19162.96393,h2tg000010l_17320933
10,19162.96393,h2tg000010l_17320934
10,19166.75262,h2tg000010l_17320944
10,19168.83581,h2tg000010l_17322598
10,19173.08176,h2tg000010l_17325792
10,19174.49127,h2tg000010l_17332492
10,19176.1006,h2tg000010l_17346288
10,19182.3255,h2tg000010l_17351578
10,19182.33152,h2tg000010l_17351584
10,19182.34456,h2tg000010l_17351597
10,19182.34858,h2tg000010l_17351601
10,19182.45837,h2tg000010l_17351617
10,19182.50116,h2tg000010l_17351737
10,19191.79727,h2tg000010l_17372465
10,19191.79727,h2tg000010l_17372471
10,19191.79728,h2tg000010l_17372489
10,19195.18423,h2tg000010l_17372637
10,19199.33905,h2tg000010l_17372690
10,19199.55126,h2tg000010l_17372693
10,19205.0962,h2tg000010l_17374464
10,19213.98247,h2tg000010l_17374624
10,19223.28953,h2tg000010l_17376061
10,19223.28953,h2tg000010l_17376065
10,19223.28953,h2tg000010l_17376079
10,19223.28953,h2tg000010l_17376085
10,19233.34698,h2tg000010l_17402073
10,19233.34789,h2tg000010l_17402076
10,19233.40154,h2tg000010l_17402253
10,19234.02007,h2tg000010l_17404265
10,19234.02014,h2tg000010l_17404282
10,19234.02138,h2tg000010l_17404316
10,19236.3751,h2tg000010l_17405025
10,19237.27274,h2tg000010l_17414965
10,19237.28481,h2tg000010l_17415100
10,19237.28535,h2tg000010l_17415106
10,19238.48909,h2tg000010l_17428157
10,19240.07499,h2tg000010l_17445184
10,19240.07821,h2tg000010l_17445220
10,19240.09163,h2tg000010l_17445370
10,19240.0919,h2tg000010l_17445373
10,19240.20274,h2tg000010l_17446609
10,19242.86932,h2tg000010l_17449485
10,19242.89423,h2tg000010l_17449626
10,19245.77333,h2tg000010l_17464754
10,19248.60509,h2tg000010l_17475896
10,19249.43794,h2tg000010l_17481227
10,19249.45568,h2tg000010l_17481343
10,19253.24471,h2tg000010l_17503829
10,19253.66071,h2tg000010l_17503959
10,19262.98469,h2tg000010l_17506641
10,19263.27461,h2tg000010l_17506697
10,19263.95439,h2tg000010l_17506707
10,19263.95483,h2tg000010l_17506746
10,19270.54035,h2tg000010l_17506851
10,19270.54038,h2tg000010l_17506863
10,19270.54038,h2tg000010l_17506868
10,19270.54039,h2tg000010l_17507003
10,19270.54041,h2tg000010l_17507019
10,19272.6533,h2tg000010l_17507397
10,19280.10919,h2tg000010l_17509591
10,19281.53186,h2tg000010l_17509788
10,19285.17019,h2tg000010l_17512716
10,19287.81,h2tg000010l_17522597
10,19295.08427,h2tg000010l_17526016
10,19295.08427,h2tg000010l_17526027
10,19295.08427,h2tg000010l_17526028
10,19295.08427,h2tg000010l_17526047
10,19295.08428,h2tg000010l_17526071
10,19298.67631,h2tg000010l_17526159
10,19298.67635,h2tg000010l_17526167
10,19314.50628,h2tg000010l_17526288
10,19314.50628,h2tg000010l_17526295
10,19314.50628,h2tg000010l_17526313
10,19328.51693,h2tg000010l_17531534
10,19333.43202,h2tg000010l_17531630
10,19333.43298,h2tg000010l_17531831
10,19353.14033,h2tg000010l_17531946
10,19364.01063,h2tg000010l_17537137
10,19364.01063,h2tg000010l_17537144
10,19364.01064,h2tg000010l_17537147
10,19364.01064,h2tg000010l_17537150
10,19368.76119,h2tg000010l_17555230
10,19369.04935,h2tg000010l_17556461
10,19374.23071,h2tg000010l_17575965
10,19374.23071,h2tg000010l_17575969
10,19376.49187,h2tg000010l_17576543
10,19377.3995,h2tg000010l_17581990
10,19379.02565,h2tg000010l_17591567
10,19379.04795,h2tg000010l_17591704
10,19379.80376,h2tg000010l_17596258
10,19382.09814,h2tg000010l_17609537
10,19383.07075,h2tg000010l_17615364
10,19385.85478,h2tg000010l_17625651
10,19386.83859,h2tg000010l_17629460
10,19389.92837,h2tg000010l_17630191
10,19390.11628,h2tg000010l_17630239
10,19394.90744,h2tg000010l_17795419
10,19394.90745,h2tg000010l_17795551
10,19396.78731,h2tg000010l_17800590
10,19403.23148,h2tg000010l_17887132
10,19409.0301,h2tg000010l_17893682
10,19411.75468,h2tg000010l_17895768
10,19411.75712,h2tg000010l_17895770
10,19411.7693,h2tg000010l_17895780
10,19411.77782,h2tg000010l_17895787
10,19411.79122,h2tg000010l_17895798
10,19415.79782,h2tg000010l_17898767
10,19427.12714,h2tg000010l_17901763
10,19427.12714,h2tg000010l_17901769
10,19440.32674,h2tg000010l_17901916
10,19440.71574,h2tg000010l_17901922
10,19461.93118,h2tg000010l_17905939
10,19487.77593,h2tg000010l_17917557
10,19487.77593,h2tg000010l_17917594
10,19494.14603,h2tg000010l_17919982
10,19497.25513,h2tg000010l_17927816
10,19502.95789,h2tg000010l_17936799
10,19502.95867,h2tg000010l_17936854
10,19505.11837,h2tg000010l_17936897
10,19505.11843,h2tg000010l_17936906
10,19519.9018,h2tg000010l_17946691
10,19531.0732,h2tg000010l_17950946
10,19531.08503,h2tg000010l_17950952
10,19531.08503,h2tg000010l_17950957
10,19542.89602,h2tg000010l_17959198
10,19542.89602,h2tg000010l_17959199
10,19546.33524,h2tg000010l_17961022
10,19555.82666,h2tg000010l_17963646
10,19564.15712,h2tg000010l_17965929
10,19564.15712,h2tg000010l_17965930
10,19565.44592,h2tg000010l_17966020
10,19565.44593,h2tg000010l_17966048
10,19568.90186,h2tg000010l_17972370
10,19580.96337,h2tg000010l_17974574
10,19603.35379,h2tg000010l_17980799
10,19603.38507,h2tg000010l_17980814
10,19605.35298,h2tg000010l_17980847
10,19630.78471,h2tg000010l_17992269
10,19630.80791,h2tg000010l_17992336
10,19636.48001,h2tg000010l_17992425
10,19636.48001,h2tg000010l_17992426
10,19636.48001,h2tg000010l_17992430
10,19636.48001,h2tg000010l_17992437
10,19636.48001,h2tg000010l_17992443
10,19643.34468,h2tg000010l_18003542
10,19644.08095,h2tg000010l_18003562
10,19644.08834,h2tg000010l_18003592
10,19644.08834,h2tg000010l_18003600
10,19655.55763,h2tg000010l_18012126
10,19659.7036,h2tg000010l_18013151
10,19666.08357,h2tg000010l_18031958
10,19669.12392,h2tg000010l_18032175
10,19669.1241,h2tg000010l_18032339
10,19675.15578,h2tg000010l_18034224
10,19679.90228,h2tg000010l_18036432
10,19680.79466,h2tg000010l_18036567
10,19680.79466,h2tg000010l_18036570
10,19686.61745,h2tg000010l_18079331
10,19686.6178,h2tg000010l_18079334
10,19686.77711,h2tg000010l_18080682
10,19686.77711,h2tg000010l_18080724
10,19687.96714,h2tg000010l_18080862
10,19689.68219,h2tg000010l_18087272
10,19693.40217,h2tg000010l_18090929
10,19693.40579,h2tg000010l_18090978
10,19696.10489,h2tg000010l_18111248
10,19696.10576,h2tg000010l_18111255
10,19696.12165,h2tg000010l_18111383
10,19696.71003,h2tg000010l_18116051
10,19696.94883,h2tg000010l_18116071
10,19705.298,h2tg000010l_18121463
10,19705.298,h2tg000010l_18121469
10,19705.29802,h2tg000010l_18121479
10,19705.29803,h2tg000010l_18121483
10,19705.29803,h2tg000010l_18121485
10,19705.29805,h2tg000010l_18121499
10,19705.30876,h2tg000010l_18121508
10,19705.31353,h2tg000010l_18121512
10,19705.31591,h2tg000010l_18121514
10,19705.32662,h2tg000010l_18121523
10,19705.33139,h2tg000010l_18121527
10,19705.33258,h2tg000010l_18121528
10,19705.33615,h2tg000010l_18121531
10,19705.33972,h2tg000010l_18121534
10,19705.34924,h2tg000010l_18121542
10,19705.35401,h2tg000010l_18121546
10,19710.51559,h2tg000010l_18125352
10,19714.71213,h2tg000010l_18127307
10,19715.58299,h2tg000010l_18149127
10,19723.22096,h2tg000010l_18172934
10,19727.61971,h2tg000010l_18177534
10,19727.61971,h2tg000010l_18177587
10,19728.63863,h2tg000010l_18225763
10,19733.46292,h2tg000010l_18243837
10,19733.46765,h2tg000010l_18243857
10,19733.4709,h2tg000010l_18243984
10,19733.86526,h2tg000010l_18259267
10,19734.03491,h2tg000010l_18263525
10,19734.03531,h2tg000010l_18263668
10,19734.03531,h2tg000010l_18263681
10,19738.89142,h2tg000010l_18265768
10,19748.38862,h2tg000010l_18268253
10,19752.94125,h2tg000010l_18268897
10,19752.94129,h2tg000010l_18268910
10,19752.94129,h2tg000010l_18268911
10,19753.38678,h2tg000010l_18269049
10,19759.38303,h2tg000010l_18269160
10,19759.38304,h2tg000010l_18269180
10,19766.53497,h2tg000010l_18278110
10,19766.5987,h2tg000010l_18278125
10,19766.69207,h2tg000010l_18278158
10,19766.69207,h2tg000010l_18278159
10,19775.62976,h2tg000010l_18278930
10,19775.62976,h2tg000010l_18278949
10,19775.62976,h2tg000010l_18278951
10,19775.62976,h2tg000010l_18278953
10,19775.62976,h2tg000010l_18278957
10,19777.8857,h2tg000010l_18282145
10,19781.72998,h2tg000010l_18283608
10,19781.85886,h2tg000010l_18283680
10,19781.85916,h2tg000010l_18283693
10,19787.02033,h2tg000010l_18291122
10,19795.04078,h2tg000010l_18300881
10,19795.04152,h2tg000010l_18300899
10,19795.72083,h2tg000010l_18301108
10,19797.9473,h2tg000010l_18304401
10,19797.94922,h2tg000010l_18304404
10,19801.32047,h2tg000010l_18309249
10,19801.32047,h2tg000010l_18309252
10,19801.32047,h2tg000010l_18309261
10,19801.99701,h2tg000010l_18309264
10,19807.32964,h2tg000010l_18309285
10,19808.94645,h2tg000010l_18323208
10,19817.23396,h2tg000010l_18356532
10,19817.46497,h2tg000010l_18362011
10,19822.20358,h2tg000010l_18368614
10,19828.66753,h2tg000010l_18393004
10,19829.40835,h2tg000010l_18393189
10,19829.79552,h2tg000010l_18433837
10,19829.84638,h2tg000010l_18439208
10,19834.54258,h2tg000010l_18448077
10,19838.84785,h2tg000010l_18468691
10,19839.71791,h2tg000010l_18468826
10,19839.71792,h2tg000010l_18468833
10,19839.71793,h2tg000010l_18468851
10,19844.1281,h2tg000010l_18471566
10,19850.39424,h2tg000010l_18476663
10,19851.97793,h2tg000010l_18476682
10,19852.29241,h2tg000010l_18476696
10,19852.29241,h2tg000010l_18476697
10,19852.29241,h2tg000010l_18476699
10,19852.29241,h2tg000010l_18476718
10,19864.88089,h2tg000010l_18481696
10,19864.92237,h2tg000010l_18481734
10,19867.07247,h2tg000010l_18481856
10,19872.29816,h2tg000010l_18503268
10,19872.37055,h2tg000010l_18503334
10,19879.38296,h2tg000010l_18510782
10,19884.37894,h2tg000010l_18517999
10,19884.61094,h2tg000010l_18518378
10,19891.22861,h2tg000010l_18518551
10,19901.5247,h2tg000010l_18522748
10,19901.5247,h2tg000010l_18522754
10,19929.26155,h2tg000010l_18524818
10,19941.53764,h2tg000010l_18524926
10,19941.55211,h2tg000010l_18524960
10,19941.55254,h2tg000010l_18524961
10,19941.55679,h2tg000010l_18524971
10,19941.56403,h2tg000010l_18524988
10,19944.4935,h2tg000010l_18531401
10,19960.58847,h2tg000010l_18532033
10,19960.58848,h2tg000010l_18532084
10,19961.31827,h2tg000010l_18533673
10,19961.32211,h2tg000010l_18545563
10,19961.41453,h2tg000010l_18554592
10,19963.57039,h2tg000010l_18560344
10,19968.26821,h2tg000010l_18562421
10,19968.30574,h2tg000010l_18562452
10,19973.68968,h2tg000010l_18582180
10,19973.69615,h2tg000010l_18582210
10,19973.78634,h2tg000010l_18582310
10,19976.79836,h2tg000010l_18587533
10,19977.24235,h2tg000010l_18589561
10,19978.69618,h2tg000010l_18598474
10,19978.69806,h2tg000010l_18598486
10,19978.71174,h2tg000010l_18598573
10,19979.75549,h2tg000010l_18598684
10,19980.54015,h2tg000010l_18598768
10,19984.1433,h2tg000010l_18605717
10,19984.14332,h2tg000010l_18605775
10,19989.65865,h2tg000010l_18611585
10,19998.39805,h2tg000010l_18613420
10,19998.39805,h2tg000010l_18613434
10,19998.798,h2tg000010l_18613662
10,20005.32603,h2tg000010l_18623591
10,20009.01303,h2tg000010l_18625370
10,20009.02551,h2tg000010l_18625399
10,20015.12308,h2tg000010l_18631639
10,20020.28841,h2tg000010l_18632056
10,20020.28841,h2tg000010l_18632059
10,20020.28841,h2tg000010l_18632071
10,20032.64319,h2tg000010l_18632210
10,20046.82108,h2tg000010l_18649387
10,20046.82111,h2tg000010l_18649392
10,20063.17217,h2tg000010l_18661827
10,20066.87776,h2tg000010l_18661851
10,20108.28321,h2tg000010l_18662877
10,20111.58045,h2tg000010l_18663051
10,20111.58045,h2tg000010l_18663057
10,20112.64638,h2tg000010l_18665394
10,20129.06443,h2tg000010l_18702541
10,20129.06445,h2tg000010l_18702559
10,20138.84347,h2tg000010l_18756280
10,20147.28652,h2tg000010l_18789845
11,0.019141,h2tg000011l_19141
11,0.020106546,h2tg000011l_19465
11,0.020249588,h2tg000011l_19513
11,8.883399972,h2tg000011l_31777
11,8.884810722,h2tg000011l_31863
11,14.34360342,h2tg000011l_35079
11,14.53749014,h2tg000011l_37059
11,16.80182746,h2tg000011l_59073
11,19.465753,h2tg000011l_64424
11,19.4657531,h2tg000011l_64426
11,21.5756924,h2tg000011l_64499
11,24.56576277,h2tg000011l_90231
11,29.11805725,h2tg000011l_91430
11,29.42790251,h2tg000011l_91591
11,30.75987953,h2tg000011l_110352
11,35.6438783,h2tg000011l_114864
11,37.09302616,h2tg000011l_117618
11,37.10973505,h2tg000011l_117651
11,37.11125341,h2tg000011l_117654
11,37.11277178,h2tg000011l_117657
11,37.16294374,h2tg000011l_117756
11,37.21159333,h2tg000011l_117852
11,37.23640892,h2tg000011l_117901
11,37.28911842,h2tg000011l_118005
11,37.97373206,h2tg000011l_119333
11,37.98147991,h2tg000011l_119384
11,37.98482174,h2tg000011l_119406
11,38.00108054,h2tg000011l_119513
11,38.75523857,h2tg000011l_124384
11,41.3785153,h2tg000011l_125016
11,42.000225,h2tg000011l_126645
11,44.09835579,h2tg000011l_131938
11,47.31348467,h2tg000011l_133009
11,54.01272856,h2tg000011l_156755
11,60.41031529,h2tg000011l_167004
11,60.41067165,h2tg000011l_167006
11,69.24848423,h2tg000011l_168089
11,69.41541527,h2tg000011l_168124
11,69.41541537,h2tg000011l_168125
11,74.64123292,h2tg000011l_176360
11,76.02526334,h2tg000011l_178754
11,76.02526344,h2tg000011l_178802
11,79.75917805,h2tg000011l_192638
11,83.3617339,h2tg000011l_214065
11,83.99729286,h2tg000011l_214138
11,84.39361726,h2tg000011l_214180
11,84.39361736,h2tg000011l_214181
11,84.39361746,h2tg000011l_214190
11,93.63694509,h2tg000011l_221301
11,93.63759002,h2tg000011l_221320
11,93.63867623,h2tg000011l_221352
11,93.64071291,h2tg000011l_221434
11,95.47558978,h2tg000011l_221496
11,95.47569642,h2tg000011l_221505
11,96.71847304,h2tg000011l_221653
11,100.0607098,h2tg000011l_224919
11,104.7408788,h2tg000011l_232978
11,106.2784934,h2tg000011l_233025
11,110.2178739,h2tg000011l_233130
11,110.2178741,h2tg000011l_233136
11,110.2178742,h2tg000011l_233148
11,110.2178743,h2tg000011l_233151
11,110.3781224,h2tg000011l_233171
11,114.7655979,h2tg000011l_233176
11,120.7548145,h2tg000011l_235471
11,120.7548148,h2tg000011l_235496
11,122.2791238,h2tg000011l_235624
11,122.279124,h2tg000011l_235645
11,124.9757749,h2tg000011l_239687
11,124.9757757,h2tg000011l_239692
11,140.5304552,h2tg000011l_241565
11,140.5320551,h2tg000011l_241721
11,152.7698089,h2tg000011l_243300
11,152.769809,h2tg000011l_243330
11,152.7698091,h2tg000011l_243332
11,153.794749,h2tg000011l_243455
11,153.7947491,h2tg000011l_243465
11,153.7947492,h2tg000011l_243517
11,161.4710669,h2tg000011l_249850
11,162.1216704,h2tg000011l_250485
11,162.1826477,h2tg000011l_250525
11,162.2508172,h2tg000011l_250605
11,162.6507852,h2tg000011l_250642
11,163.0719391,h2tg000011l_250663
11,163.0719619,h2tg000011l_250671
11,163.0719664,h2tg000011l_250674
11,163.0719738,h2tg000011l_250679
11,163.071978,h2tg000011l_250681
11,172.2708473,h2tg000011l_251650
11,172.2708474,h2tg000011l_251666
11,174.003434,h2tg000011l_266484
11,177.8823216,h2tg000011l_271389
11,178.1603781,h2tg000011l_295386
11,178.1608967,h2tg000011l_295431
11,178.1868939,h2tg000011l_297686
11,178.1869976,h2tg000011l_297695
11,178.1870322,h2tg000011l_297698
11,178.1870437,h2tg000011l_297699
11,178.1956642,h2tg000011l_298447
11,186.0560513,h2tg000011l_322986
11,189.2169528,h2tg000011l_324872
11,191.4517728,h2tg000011l_326501
11,194.6614239,h2tg000011l_328782
11,194.6782446,h2tg000011l_328844
11,202.3646764,h2tg000011l_328962
11,202.3646797,h2tg000011l_329037
11,214.0636328,h2tg000011l_333243
11,215.9693198,h2tg000011l_333282
11,218.398648,h2tg000011l_339229
11,218.8627149,h2tg000011l_343711
11,218.8749933,h2tg000011l_343831
11,218.8829734,h2tg000011l_343909
11,225.4968067,h2tg000011l_350538
11,225.4968068,h2tg000011l_350539
11,227.3483616,h2tg000011l_350682
11,227.3522181,h2tg000011l_350702
11,236.4072573,h2tg000011l_350977
11,236.4072574,h2tg000011l_350982
11,238.8087236,h2tg000011l_353440
11,242.9833166,h2tg000011l_354442
11,242.9833168,h2tg000011l_354443
11,242.9833172,h2tg000011l_354455
11,242.9833183,h2tg000011l_354481
11,245.748669,h2tg000011l_409648
11,245.7489494,h2tg000011l_409654
11,246.5385068,h2tg000011l_426212
11,254.6928767,h2tg000011l_439611
11,256.8142519,h2tg000011l_444817
11,263.7518908,h2tg000011l_472242
11,265.202125,h2tg000011l_472278
11,265.2021251,h2tg000011l_472292
11,273.9343692,h2tg000011l_476562
11,275.324946,h2tg000011l_476766
11,275.324951,h2tg000011l_476772
11,283.023054,h2tg000011l_482005
11,285.8865599,h2tg000011l_488085
11,286.5209954,h2tg000011l_504198
11,287.6793919,h2tg000011l_517449
11,287.8380002,h2tg000011l_519310
11,287.855834,h2tg000011l_519520
11,289.9200726,h2tg000011l_531899
11,289.9384414,h2tg000011l_532015
11,294.4437927,h2tg000011l_547493
11,294.5530049,h2tg000011l_547910
11,294.553005,h2tg000011l_547916
11,294.5530051,h2tg000011l_547917
11,317.6013739,h2tg000011l_548423
11,317.6013844,h2tg000011l_548435
11,326.1947669,h2tg000011l_567925
11,326.1947673,h2tg000011l_567928
11,326.1947782,h2tg000011l_568000
11,328.3804233,h2tg000011l_572743
11,333.6258054,h2tg000011l_583281
11,334.803805,h2tg000011l_583441
11,337.3708655,h2tg000011l_588551
11,343.1385099,h2tg000011l_599675
11,343.1912575,h2tg000011l_599683
11,347.90151,h2tg000011l_626553
11,347.9057127,h2tg000011l_626580
11,352.4726362,h2tg000011l_627638
11,352.9559352,h2tg000011l_627653
11,359.1160206,h2tg000011l_627818
11,360.1045284,h2tg000011l_627938
11,369.0943239,h2tg000011l_637380
11,370.7004776,h2tg000011l_647223
11,371.1851928,h2tg000011l_647491
11,371.2345803,h2tg000011l_647561
11,373.0261433,h2tg000011l_650377
11,377.373863,h2tg000011l_667299
11,379.5553747,h2tg000011l_671195
11,379.689019,h2tg000011l_673775
11,381.1318367,h2tg000011l_679977
11,381.9676107,h2tg000011l_680020
11,387.0772769,h2tg000011l_680823
11,389.1310738,h2tg000011l_680841
11,389.1311256,h2tg000011l_680849
11,389.6402949,h2tg000011l_680851
11,389.6403022,h2tg000011l_680858
11,389.6692624,h2tg000011l_680861
11,389.9325622,h2tg000011l_680873
11,390.555921,h2tg000011l_680879
11,390.5559375,h2tg000011l_680887
11,390.5559376,h2tg000011l_680889
11,390.5559378,h2tg000011l_680911
11,390.5559379,h2tg000011l_680912
11,390.555938,h2tg000011l_680920
11,390.5559391,h2tg000011l_680926
11,391.0463818,h2tg000011l_680953
11,392.6696497,h2tg000011l_684213
11,396.5562771,h2tg000011l_693807
11,398.4469028,h2tg000011l_697410
11,401.3704147,h2tg000011l_701385
11,401.8272418,h2tg000011l_704123
11,403.4666496,h2tg000011l_705366
11,409.3725687,h2tg000011l_724785
11,409.3725695,h2tg000011l_724806
11,417.3929452,h2tg000011l_725506
11,417.3929453,h2tg000011l_725515
11,427.8853544,h2tg000011l_728698
11,431.752758,h2tg000011l_730901
11,432.6872375,h2tg000011l_746196
11,435.10685,h2tg000011l_748632
11,435.5140931,h2tg000011l_748915
11,438.3705251,h2tg000011l_750267
11,442.4898739,h2tg000011l_764026
11,442.8224894,h2tg000011l_764173
11,446.7255153,h2tg000011l_764239
11,456.301985,h2tg000011l_764380
11,456.3020211,h2tg000011l_764392
11,471.2257721,h2tg000011l_779351
11,471.2505961,h2tg000011l_779387
11,481.3283867,h2tg000011l_784358
11,481.3284055,h2tg000011l_784361
11,485.3637099,h2tg000011l_784494
11,500.2273921,h2tg000011l_793392
11,500.3851292,h2tg000011l_793529
11,500.3851293,h2tg000011l_793532
11,504.1574907,h2tg000011l_842392
11,521.6009067,h2tg000011l_845223
11,523.887436,h2tg000011l_855186
11,523.973126,h2tg000011l_855582
11,523.9750691,h2tg000011l_855591
11,523.9951578,h2tg000011l_855684
11,524.0182724,h2tg000011l_855791
11,533.0139142,h2tg000011l_858151
11,543.6243393,h2tg000011l_860824
11,546.0382423,h2tg000011l_862367
11,547.4565347,h2tg000011l_862503
11,551.6815384,h2tg000011l_863421
11,553.8108411,h2tg000011l_864685
11,553.8108416,h2tg000011l_864721
11,553.8108418,h2tg000011l_864725
11,556.8906575,h2tg000011l_864821
11,556.9082706,h2tg000011l_864844
11,557.3560529,h2tg000011l_865421
11,561.4168117,h2tg000011l_865457
11,562.6003244,h2tg000011l_865576
11,563.2155073,h2tg000011l_865613
11,563.2156155,h2tg000011l_865617
11,563.2157514,h2tg000011l_865622
11,572.2802056,h2tg000011l_865803
11,572.2901338,h2tg000011l_865811
11,572.290135,h2tg000011l_865821
11,582.7858797,h2tg000011l_867099
11,582.785891,h2tg000011l_867109
11,582.7858937,h2tg000011l_867116
11,582.785894,h2tg000011l_867117
11,582.7858972,h2tg000011l_867126
11,582.7858979,h2tg000011l_867128
11,582.7859008,h2tg000011l_867136
11,582.7859011,h2tg000011l_867137
11,582.7859036,h2tg000011l_867144
11,582.7859104,h2tg000011l_867158
11,589.2865263,h2tg000011l_869869
11,589.2865264,h2tg000011l_869872
11,589.2865265,h2tg000011l_869876
11,591.1305329,h2tg000011l_870024
11,591.130533,h2tg000011l_870032
11,591.1305331,h2tg000011l_870047
11,591.1306684,h2tg000011l_870068
11,604.0414605,h2tg000011l_874211
11,619.8460305,h2tg000011l_878886
11,619.851771,h2tg000011l_878932
11,620.6870212,h2tg000011l_879063
11,636.6674799,h2tg000011l_881425
11,636.6674804,h2tg000011l_881426
11,636.6674823,h2tg000011l_881429
11,656.8157622,h2tg000011l_883819
11,666.5829655,h2tg000011l_884529
11,666.5830059,h2tg000011l_884532
11,686.9675737,h2tg000011l_887002
11,686.9676161,h2tg000011l_887005
11,687.8117178,h2tg000011l_887036
11,687.8117179,h2tg000011l_887039
11,690.1612688,h2tg000011l_893801
11,690.1727338,h2tg000011l_893836
11,695.6469174,h2tg000011l_908414
11,700.4119666,h2tg000011l_909581
11,700.4119667,h2tg000011l_909592
11,709.2377847,h2tg000011l_920504
11,714.1875999,h2tg000011l_920658
11,714.1876,h2tg000011l_920666
11,718.8596131,h2tg000011l_920819
11,718.8598751,h2tg000011l_920858
11,730.2290041,h2tg000011l_920983
11,734.4443867,h2tg000011l_923210
11,743.5542042,h2tg000011l_924057
11,746.8776087,h2tg000011l_924114
11,746.8776146,h2tg000011l_924121
11,747.1952339,h2tg000011l_924130
11,747.1952965,h2tg000011l_924136
11,748.8029691,h2tg000011l_924152
11,748.8029738,h2tg000011l_924168
11,748.8029742,h2tg000011l_924209
11,748.8029743,h2tg000011l_924210
11,758.0829956,h2tg000011l_942332
11,758.0830005,h2tg000011l_942527
11,758.0830006,h2tg000011l_942530
11,758.0830007,h2tg000011l_942533
11,758.0830008,h2tg000011l_942536
11,762.7627984,h2tg000011l_946727
11,762.7628155,h2tg000011l_946748
11,782.7279712,h2tg000011l_948688
11,782.7279713,h2tg000011l_948692
11,799.2779932,h2tg000011l_948780
11,799.2779938,h2tg000011l_948803
11,800.2796704,h2tg000011l_948825
11,802.96611,h2tg000011l_948974
11,802.9661141,h2tg000011l_949017
11,805.3087627,h2tg000011l_950483
11,810.9417966,h2tg000011l_956581
11,810.9417972,h2tg000011l_956612
11,810.9435985,h2tg000011l_956614
11,823.8977858,h2tg000011l_967173
11,823.9269114,h2tg000011l_967197
11,823.944977,h2tg000011l_967212
11,827.4743038,h2tg000011l_967222
11,833.3222442,h2tg000011l_969265
11,837.489006,h2tg000011l_974769
11,837.4890062,h2tg000011l_974786
11,837.4890063,h2tg000011l_974798
11,837.4890247,h2tg000011l_974811
11,837.7112657,h2tg000011l_974833
11,841.7139104,h2tg000011l_975068
11,841.7139129,h2tg000011l_975080
11,844.8705857,h2tg000011l_975149
11,845.1337213,h2tg000011l_975172
11,845.1337215,h2tg000011l_975177
11,845.133723,h2tg000011l_975212
11,845.2717458,h2tg000011l_975247
11,855.0130943,h2tg000011l_975319
11,855.013099,h2tg000011l_975323
11,855.0131188,h2tg000011l_975347
11,855.013119,h2tg000011l_975350
11,858.2249621,h2tg000011l_975375
11,862.4370081,h2tg000011l_976532
11,862.8760383,h2tg000011l_980889
11,864.945714,h2tg000011l_986156
11,867.3913632,h2tg000011l_991307
11,870.188523,h2tg000011l_1043991
11,873.2249298,h2tg000011l_1045725
11,879.9775635,h2tg000011l_1051823
11,879.9793204,h2tg000011l_1051938
11,882.9381592,h2tg000011l_1051980
11,882.9381608,h2tg000011l_1052036
11,891.2966612,h2tg000011l_1055967
11,891.2966622,h2tg000011l_1055977
11,891.9413243,h2tg000011l_1056028
11,891.9650082,h2tg000011l_1056087
11,891.9653542,h2tg000011l_1056126
11,894.6847024,h2tg000011l_1059636
11,899.4803562,h2tg000011l_1065508
11,900.3315125,h2tg000011l_1072809
11,901.8768951,h2tg000011l_1084177
11,904.7259021,h2tg000011l_1131232
11,912.9415182,h2tg000011l_1132864
11,912.9415183,h2tg000011l_1132870
11,912.9419169,h2tg000011l_1132897
11,923.8540997,h2tg000011l_1134015
11,934.8636805,h2tg000011l_1139693
11,936.4069709,h2tg000011l_1141397
11,937.3764494,h2tg000011l_1144263
11,944.9970683,h2tg000011l_1154467
11,944.9971158,h2tg000011l_1154602
11,944.9971159,h2tg000011l_1154607
11,945.3434615,h2tg000011l_1154626
11,953.1590441,h2tg000011l_1155037
